,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1356,Brownsville,40.66394994339755,-73.91023536176606,Napoli Pizza,40.66308553779411,-73.90882625783786,Pizza Place
1357,Brownsville,40.66394994339755,-73.91023536176606,Tropical Coffee Shop,40.66583076337358,-73.9099843178323,Spanish Restaurant
1358,Brownsville,40.66394994339755,-73.91023536176606,Longwood Fish Corp.,40.656009010387066,-73.91510375721303,Fish Market
1359,Brownsville,40.66394994339755,-73.91023536176606,Family Dollar,40.666289025165554,-73.90687250151392,Discount Store
1360,Brownsville,40.66394994339755,-73.91023536176606,Golden Krust Caribbean Bakery and Grill,40.65718060332945,-73.90873069816986,Caribbean Restaurant
1361,Brownsville,40.66394994339755,-73.91023536176606,Subway,40.66981785529587,-73.91111422820995,Sandwich Place
1362,Brownsville,40.66394994339755,-73.91023536176606,Pitkin Seafood,40.668806991091394,-73.9167023883135,Seafood Restaurant
1363,Brownsville,40.66394994339755,-73.91023536176606,Dollar Tree,40.66249298793121,-73.92027644225747,Discount Store
1364,Brownsville,40.66394994339755,-73.91023536176606,Food Bazaar,40.66494828586469,-73.90158076864842,Supermarket
1365,Brownsville,40.66394994339755,-73.91023536176606,Planet Fitness,40.66910390451917,-73.91042914229027,Gym / Fitness Center
1366,Brownsville,40.66394994339755,-73.91023536176606,Shell,40.66793021,-73.90662354,Gas Station
1367,Brownsville,40.66394994339755,-73.91023536176606,Little Caesars Pizza,40.668123,-73.902106,Pizza Place
1368,Brownsville,40.66394994339755,-73.91023536176606,T-Mobile,40.669481241020904,-73.91042375633333,Mobile Phone Shop
1369,Brownsville,40.66394994339755,-73.91023536176606,Dennis Place Diner,40.66976042752957,-73.91041915551945,Diner
1370,Brownsville,40.66394994339755,-73.91023536176606,Lane Bryant,40.66892544410386,-73.91619057791208,Women's Store
1371,Brownsville,40.66394994339755,-73.91023536176606,Domino's Pizza,40.669870846036005,-73.90822783112526,Pizza Place
1372,Brownsville,40.66394994339755,-73.91023536176606,Dollar Tree,40.668614852216805,-73.90899680955027,Discount Store
1373,Brownsville,40.66394994339755,-73.91023536176606,T-Mobile,40.6621561,-73.9199556,Mobile Phone Shop
1374,Brownsville,40.66394994339755,-73.91023536176606,Golden Krust Caribbean Restaurant,40.669669,-73.912213,Caribbean Restaurant
1375,Brownsville,40.66394994339755,-73.91023536176606,KFC,40.66977681810779,-73.91186580651299,Fried Chicken Joint
1376,Brownsville,40.66394994339755,-73.91023536176606,Baskin-Robbins,40.661516965351,-73.92016907907913,Ice Cream Shop
1377,Brownsville,40.66394994339755,-73.91023536176606,Shell,40.66125533450428,-73.92054988356912,Gas Station
1378,Brownsville,40.66394994339755,-73.91023536176606,Betsy Head Park,40.663022360959104,-73.91419839573234,Park
1379,Brownsville,40.66394994339755,-73.91023536176606,AT&T,40.6717,-73.913974,Mobile Phone Shop
1380,Brownsville,40.66394994339755,-73.91023536176606,Subway,40.66879459467465,-73.91762388343238,Sandwich Place
1381,Brownsville,40.66394994339755,-73.91023536176606,Family Dollar,40.663865170729764,-73.92178522823475,Discount Store
1382,Brownsville,40.66394994339755,-73.91023536176606,Pizza Hut,40.66883037905957,-73.91753059570487,Pizza Place
1383,Brownsville,40.66394994339755,-73.91023536176606,Dunkin',40.661565796910594,-73.92015848434124,Donut Shop
1384,Brownsville,40.66394994339755,-73.91023536176606,Subway,40.6614074,-73.9201457,Sandwich Place
1385,Brownsville,40.66394994339755,-73.91023536176606,Family Dollar,40.659308564201694,-73.9082108820496,Discount Store
1386,Brownsville,40.66394994339755,-73.91023536176606,GameStop,40.669301106793114,-73.91336809395959,Video Game Store
1387,Brownsville,40.66394994339755,-73.91023536176606,Bargain Hunter,40.668539,-73.91687900000001,Discount Store
1388,Brownsville,40.66394994339755,-73.91023536176606,Cherry Valley Market,40.669712,-73.906351,Supermarket
1389,Brownsville,40.66394994339755,-73.91023536176606,McDonald's,40.669307,-73.912406,Fast Food Restaurant
1390,Brownsville,40.66394994339755,-73.91023536176606,Little Caesars Pizza,40.662669086214166,-73.92043839331264,Pizza Place
1391,Brownsville,40.66394994339755,-73.91023536176606,CTown Supermarkets,40.66328967549431,-73.92137720663436,Grocery Store
1392,Brownsville,40.66394994339755,-73.91023536176606,Domino's Pizza,40.66141144861283,-73.92002468167448,Pizza Place
1393,Brownsville,40.66394994339755,-73.91023536176606,Hair And Nail Spa,40.669957000000004,-73.91055,Cosmetics Shop
1394,Brownsville,40.66394994339755,-73.91023536176606,Betsy Head Swimming Pool,40.66147638674989,-73.91137371054215,Pool
1395,Brownsville,40.66394994339755,-73.91023536176606,JFK Terminal 7 British Airways,40.660392811487704,-73.9098407849627,Airport Terminal
1396,Brownsville,40.66394994339755,-73.91023536176606,Tropical Coffe Shop,40.665604832950976,-73.9144165607695,Restaurant
1397,Brownsville,40.66394994339755,-73.91023536176606,Dunkin',40.6726242350605,-73.91150067170622,Donut Shop
1398,Brownsville,40.66394994339755,-73.91023536176606,Rite Aid,40.6607346,-73.920321,Pharmacy
1399,Brownsville,40.66394994339755,-73.91023536176606,great Wall Chinese restaurant,40.66790848011691,-73.90648208562604,Asian Restaurant
1400,Brownsville,40.66394994339755,-73.91023536176606,Saratoga Ave.,40.66142182445261,-73.91595430818174,Metro Station
1401,Brownsville,40.66394994339755,-73.91023536176606,Magic Soul Food Inc.,40.66882587441669,-73.91670827232922,Southern / Soul Food Restaurant
1402,Brownsville,40.66394994339755,-73.91023536176606,Popeyes Louisiana Kitchen,40.65718645455688,-73.90869344090018,Fried Chicken Joint
1403,Brownsville,40.66394994339755,-73.91023536176606,Lace Up,40.669246,-73.912178,Shoe Store
1404,Brownsville,40.66394994339755,-73.91023536176606,Chase Bank,40.669933034062446,-73.91059752757177,Bank
1405,Brownsville,40.66394994339755,-73.91023536176606,wine & liquor,40.669531,-73.91337299999999,Liquor Store
1406,Brownsville,40.66394994339755,-73.91023536176606,Fabco Shoes,40.669129364298676,-73.91453712555355,Department Store
1407,Brownsville,40.66394994339755,-73.91023536176606,Isabhlia Farmers' Market,40.66353340692341,-73.9018964767456,Farmers Market
1408,Brownsville,40.66394994339755,-73.91023536176606,Key Food,40.657187852845325,-73.9087071355329,Supermarket
1409,Brownsville,40.66394994339755,-73.91023536176606,Q-fitness,40.668778684744616,-73.91669491341337,Gym
1410,Brownsville,40.66394994339755,-73.91023536176606,Tasty Caribbean,40.65715917646374,-73.90877863844074,Food Truck
1411,Brownsville,40.66394994339755,-73.91023536176606,Kid City,40.668828335385065,-73.91666134997205,Kids Store
1412,Brownsville,40.66394994339755,-73.91023536176606,Rockaway Ave & Hegeman Ave,40.6571000479222,-73.90897384418183,Moving Target
1413,Brownsville,40.66394994339755,-73.91023536176606,Coco Icy Lady Cart,40.66889767500109,-73.91670727889252,Food Truck
1414,Brownsville,40.66394994339755,-73.91023536176606,Dollar Tree,40.668931,-73.917851,Discount Store
1415,Brownsville,40.66394994339755,-73.91023536176606,Bristol Deli,40.65604587242349,-73.90904044373103,Deli / Bodega
1416,Brownsville,40.66394994339755,-73.91023536176606,Crown Fried Chicken,40.668193,-73.91927,Fried Chicken Joint
1417,Brownsville,40.66394994339755,-73.91023536176606,Kennedy Fried Chicken,40.671754,-73.913837,Fast Food Restaurant
1418,Brownsville,40.66394994339755,-73.91023536176606,MTA Bus - B35/B35LTD - Hegeman Ave/Mother Gaston Blvd,40.65681772792455,-73.90376112760151,Bus Station
1419,Williamsburg,40.707144393442505,-73.95811529220926,Dotory,40.707729602666035,-73.95577850789788,Korean Restaurant
1420,Williamsburg,40.707144393442505,-73.95811529220926,Trophy Bar,40.70776758662049,-73.9557816400034,Bar
1421,Williamsburg,40.707144393442505,-73.95811529220926,Mexico 2000,40.70755237771005,-73.9550517685966,Taco Place
1422,Williamsburg,40.707144393442505,-73.95811529220926,Reben Luncheonette,40.708944364199056,-73.95919718358644,Breakfast Spot
1423,Williamsburg,40.707144393442505,-73.95811529220926,Bar Velo Brooklyn,40.70709660165953,-73.9543318189448,Wine Bar
1424,Williamsburg,40.707144393442505,-73.95811529220926,Laughing Lotus Yoga Center,40.70921643497141,-73.96036452112918,Yoga Studio
1425,Williamsburg,40.707144393442505,-73.95811529220926,Xixa,40.71041009500999,-73.95853132009505,Latin American Restaurant
1426,Williamsburg,40.707144393442505,-73.95811529220926,Duff's,40.708773859830124,-73.95771641082318,Bar
1427,Williamsburg,40.707144393442505,-73.95811529220926,Traif,40.71055701088711,-73.95889510558487,Tapas Restaurant
1428,Williamsburg,40.707144393442505,-73.95811529220926,The Flat's BK Speed Coffee,40.70730384358056,-73.95386713180666,Coffee Shop
1429,Williamsburg,40.707144393442505,-73.95811529220926,Silver Factory,40.709318072033476,-73.95853614039552,Lounge
1430,Williamsburg,40.707144393442505,-73.95811529220926,Mr. Piña Fruit and Vegetables,40.709354501117915,-73.95927524079457,Grocery Store
1431,Williamsburg,40.707144393442505,-73.95811529220926,Roebling Liquor,40.7087718806023,-73.96088941259124,Liquor Store
1432,Williamsburg,40.707144393442505,-73.95811529220926,Blink Fitness,40.70874086716891,-73.95832431779098,Gym
1433,Williamsburg,40.707144393442505,-73.95811529220926,L'Industrie Pizzeria,40.7116752206617,-73.95769662100513,Pizza Place
1434,Williamsburg,40.707144393442505,-73.95811529220926,Weylin,40.71019585993708,-73.96231810538166,Event Space
1435,Williamsburg,40.707144393442505,-73.95811529220926,Shalom Japan,40.709219,-73.955839,Japanese Restaurant
1436,Williamsburg,40.707144393442505,-73.95811529220926,Konditori,40.708614,-73.957906,Coffee Shop
1437,Williamsburg,40.707144393442505,-73.95811529220926,Sun and Air,40.71141191225947,-73.9614471706906,Bike Shop
1438,Williamsburg,40.707144393442505,-73.95811529220926,Peter Luger Steak House,40.70995790682886,-73.96229110893742,Steakhouse
1439,Williamsburg,40.707144393442505,-73.95811529220926,Meadowsweet,40.71035245392043,-73.96326363144188,Mediterranean Restaurant
1440,Williamsburg,40.707144393442505,-73.95811529220926,Pies 'n' Thighs,40.711247914500696,-73.96144509176183,Fried Chicken Joint
1441,Williamsburg,40.707144393442505,-73.95811529220926,Emmy Squared,40.712166,-73.955705,Pizza Place
1442,Williamsburg,40.707144393442505,-73.95811529220926,Twenty Sided Store,40.712268329253185,-73.9554761947898,Toy / Game Store
1443,Williamsburg,40.707144393442505,-73.95811529220926,Dough Vale,40.709306,-73.954056,Italian Restaurant
1444,Williamsburg,40.707144393442505,-73.95811529220926,St. Mazie,40.712446182313414,-73.95595408442468,Cocktail Bar
1445,Williamsburg,40.707144393442505,-73.95811529220926,Doggie Styles,40.71123246352236,-73.9594826976129,Pet Store
1446,Williamsburg,40.707144393442505,-73.95811529220926,East River Pilates,40.71289117042526,-73.95850006447007,Pilates Studio
1447,Williamsburg,40.707144393442505,-73.95811529220926,WHITEROOM,40.71054565878426,-73.96393205797379,Salon / Barbershop
1448,Williamsburg,40.707144393442505,-73.95811529220926,Black Flamingo,40.71059345084199,-73.95423488401335,Nightclub
1449,Williamsburg,40.707144393442505,-73.95811529220926,HaveABagel,40.71016502340493,-73.95852015059602,Bagel Shop
1450,Williamsburg,40.707144393442505,-73.95811529220926,Species By The Thousands,40.711401,-73.96109799999999,Jewelry Store
1451,Williamsburg,40.707144393442505,-73.95811529220926,Baby's All Right,40.710071,-73.963449,Music Venue
1452,Williamsburg,40.707144393442505,-73.95811529220926,The Four Horsemen,40.71297062908573,-73.9573489459191,Wine Bar
1453,Williamsburg,40.707144393442505,-73.95811529220926,Kabob Shack,40.71073,-73.958244,Middle Eastern Restaurant
1454,Williamsburg,40.707144393442505,-73.95811529220926,Williamsburg Pizza,40.70830261404054,-73.95069863113817,Pizza Place
1455,Williamsburg,40.707144393442505,-73.95811529220926,Blue Collar,40.71135771797886,-73.95771847756468,Burger Joint
1456,Williamsburg,40.707144393442505,-73.95811529220926,Leo,40.712529,-73.9567,Pizza Place
1457,Williamsburg,40.707144393442505,-73.95811529220926,Tabaré,40.71306928884032,-73.95903127129245,South American Restaurant
1458,Williamsburg,40.707144393442505,-73.95811529220926,Mezcaleria La Milagrosa Agave Bar and Listening Room,40.7117724614975,-73.95741297908233,Bar
1459,Williamsburg,40.707144393442505,-73.95811529220926,Roebling Pizza,40.708808307240645,-73.96090117049755,Pizza Place
1460,Williamsburg,40.707144393442505,-73.95811529220926,Daymoves,40.71310397344715,-73.9572586119175,Coffee Shop
1461,Williamsburg,40.707144393442505,-73.95811529220926,Loom Yoga,40.71143319927703,-73.96138198765543,Yoga Studio
1462,Williamsburg,40.707144393442505,-73.95811529220926,Overthrow Boxing,40.71341935159598,-73.95875922304612,Boxing Gym
1463,Williamsburg,40.707144393442505,-73.95811529220926,Have & Meyer Chatteria,40.71330486799995,-73.95646386109051,Wine Bar
1464,Williamsburg,40.707144393442505,-73.95811529220926,Bozu,40.71297626571757,-73.95747790354523,Sushi Restaurant
1465,Williamsburg,40.707144393442505,-73.95811529220926,Northerly,40.710535802393785,-73.9581638123791,Coffee Shop
1466,Williamsburg,40.707144393442505,-73.95811529220926,Caracas Arepa Bar,40.71307533802476,-73.9574621701832,Arepa Restaurant
1467,Williamsburg,40.707144393442505,-73.95811529220926,Farook Halal Food,40.710792485749074,-73.96352615672484,Food Truck
1468,Williamsburg,40.707144393442505,-73.95811529220926,Brooklyn Cupcake,40.71037959764909,-73.95121425390244,Cupcake Shop
1469,Williamsburg,40.707144393442505,-73.95811529220926,Wei Williamsburg,40.71067589705568,-73.95403239442538,Chinese Restaurant
1470,Williamsburg,40.707144393442505,-73.95811529220926,ppl,40.71282137546778,-73.95844548940659,Coffee Shop
1471,Williamsburg,40.707144393442505,-73.95811529220926,Rabbithole,40.71225821376743,-73.96279643222341,American Restaurant
1472,Williamsburg,40.707144393442505,-73.95811529220926,Motorino,40.71042017308414,-73.96363450390943,Pizza Place
1473,Williamsburg,40.707144393442505,-73.95811529220926,OTB,40.71039332645751,-73.9636134675309,Bar
1474,Williamsburg,40.707144393442505,-73.95811529220926,Pokito,40.71149287537046,-73.96177914773645,Cocktail Bar
1475,Williamsburg,40.707144393442505,-73.95811529220926,Walter Sports,40.71344351717057,-73.9585818114249,American Restaurant
1476,Williamsburg,40.707144393442505,-73.95811529220926,Cerveceria Havemeyer,40.7118199247861,-73.95739615248144,Mexican Restaurant
1477,Williamsburg,40.707144393442505,-73.95811529220926,Y7 Studio,40.713523348494675,-73.96063849338428,Yoga Studio
1478,Williamsburg,40.707144393442505,-73.95811529220926,Desnuda Williamsburg,40.71298621266654,-73.95895763004967,South American Restaurant
1479,Williamsburg,40.707144393442505,-73.95811529220926,Noods n’ Chill,40.711936,-73.961077,Thai Restaurant
1480,Williamsburg,40.707144393442505,-73.95811529220926,St. Anselm,40.71414471294114,-73.95598405757656,American Restaurant
1481,Williamsburg,40.707144393442505,-73.95811529220926,WMC Jazz,40.711278,-73.963099,Jazz Club
1482,Williamsburg,40.707144393442505,-73.95811529220926,Lighthouse,40.7107830177268,-73.95370438110912,New American Restaurant
1483,Williamsburg,40.707144393442505,-73.95811529220926,Little Choc Apothecary,40.71195572791476,-73.95733343601323,Creperie
1484,Williamsburg,40.707144393442505,-73.95811529220926,Ceremonia Bakeshop,40.712482,-73.960533,Bakery
1485,Williamsburg,40.707144393442505,-73.95811529220926,Marlow & Sons,40.71054661827324,-73.9657631769165,American Restaurant
1486,Williamsburg,40.707144393442505,-73.95811529220926,Brooklyn Running Co,40.71384976922717,-73.9597267344759,Sporting Goods Shop
1487,Williamsburg,40.707144393442505,-73.95811529220926,Gertie,40.712367870426476,-73.95559241952137,Restaurant
1488,Williamsburg,40.707144393442505,-73.95811529220926,Lucky Dog,40.71349224123461,-73.96188794435888,Bar
1489,Williamsburg,40.707144393442505,-73.95811529220926,Loosie Rouge,40.710954830705965,-73.96483682926488,Cocktail Bar
1490,Williamsburg,40.707144393442505,-73.95811529220926,Diner,40.710620909854164,-73.96558474265818,Diner
1491,Williamsburg,40.707144393442505,-73.95811529220926,Burnside,40.71097082165295,-73.95100232958464,Bar
1492,Williamsburg,40.707144393442505,-73.95811529220926,Choplet Studio and Gallery,40.713601179542955,-73.95926241580315,Art Gallery
1493,Williamsburg,40.707144393442505,-73.95811529220926,Weekends,40.71155153768725,-73.96209936495691,Breakfast Spot
1494,Williamsburg,40.707144393442505,-73.95811529220926,To Spiti,40.71145222603289,-73.95763719293313,Greek Restaurant
1495,Williamsburg,40.707144393442505,-73.95811529220926,The West—Coffeehouse & Bar,40.71172647915458,-73.95136011049782,Bar
1496,Williamsburg,40.707144393442505,-73.95811529220926,Court Street Grocers,40.71411936828323,-73.95545673847212,Sandwich Place
1497,Williamsburg,40.707144393442505,-73.95811529220926,CKO Kickboxing,40.71037186,-73.96607369,Gym / Fitness Center
1498,Williamsburg,40.707144393442505,-73.95811529220926,Brooklyn Harvest Market,40.7065704,-73.9500692,Supermarket
